id;email;ip;city;country;latitude;longitude;user_agent;platform;language;screen_width;screen_height;pixel_ratio;cookies_enabled;fingerprint;timestamp;gemini_explanation;risk_breakdown;risk_explanation;risk_score
1056;headless2@mail.com;103.80.236.175;West Jakarta;ID;-6.202.013.248.554.290;10.678.267.194.621.600;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;fa90afe04a16ecbf91ed025840254b88;2025-09-01 20:59:20;;"{""ip"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 0, ""weighted_score"": 0}, ""user_agent"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 0.0.;0
1057;headless2@mail.com;103.80.236.175;West Jakarta;ID;-6.202.083.612.437.260;10.678.268.108.690.000;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/139.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;fa90afe04a16ecbf91ed025840254b88;2025-09-01 21:00:50;;"{""ip"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 5, ""weighted_score"": 3}, ""user_agent"": {""weight"": 0.8, ""raw_score"": 20, ""weighted_score"": 16}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 0.8, ""raw_score"": 0, ""weighted_score"": 0}}";Login considered green based on risk score of 3.3717834960070983.;3.37
1058;headless3@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-06-23 20:14:37;;;;
1059;headless3@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-06-30 21:45:12;;;;
1060;headless3@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-07-07 20:58:03;;;;
1061;headless3@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-07-14 21:07:41;;;;
1062;headless3@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-07-21 20:32:18;;;;
1063;headless3@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-07-28 21:18:27;;;;
1064;headless3@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-04 20:43:56;;;;
1065;headless3@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-11 21:09:44;;;;
1066;headless3@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-18 20:51:22;;;;
1067;headless3@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-25 21:27:08;;;;
1068;headless3@mail.com;103.80.236.175;West Jakarta;ID;-6.202.136.584.491.550;10.678.265.588.034.000;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/139.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;fa90afe04a16ecbf91ed025840254b88;2025-09-01 21:12:33;;"{""ip"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 2.5, ""weighted_score"": 1.5}, ""user_agent"": {""weight"": 0.8, ""raw_score"": 20, ""weighted_score"": 16}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 0.8, ""raw_score"": 90, ""weighted_score"": 72}}";Login considered green based on risk score of 15.882874889086068.;15.88
1069;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2024-10-01 20:13:22;;;;
1070;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2024-11-01 20:45:37;;;;
1071;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2024-12-01 20:52:48;;;;
1072;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-01-01 20:31:11;;;;
1073;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-02-01 20:40:26;;;;
1074;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-03-01 20:56:44;;;;
1075;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-04-01 20:22:55;;;;
1076;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-05-01 20:48:39;;;;
1077;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-06-01 20:37:04;;;;
1078;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-07-01 20:59:42;;;;
1079;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-01 20:28:51;;;;
1080;headless4@mail.com;103.80.236.175;West Jakarta;ID;-6.202.120.946.844.400;1.067.826.711.440.510;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/139.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;fa90afe04a16ecbf91ed025840254b88;2025-09-01 21:30:25;;"{""ip"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 5, ""weighted_score"": 3}, ""user_agent"": {""weight"": 0.8, ""raw_score"": 20, ""weighted_score"": 16}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 0.8, ""raw_score"": 90, ""weighted_score"": 72}}";Login considered green based on risk score of 16.149068322981368.;16.15
1081;headless5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 08:24:15;;;;
1082;headless5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 09:46:33;;;;
1083;headless5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 11:58:07;;;;
1084;headless5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 13:42:29;;;;
1085;headless5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 15:17:54;;;;
1086;headless5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 16:28:41;;;;
1087;headless5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 17:55:19;;;;
1088;headless5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 18:49:06;;;;
1089;headless5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 20:33:42;;;;
1090;headless5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 21:44:58;;;;
1091;headless5.5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 08:24:15;;;;
1092;headless5.5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 09:46:33;;;;
1093;headless5.5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 11:58:07;;;;
1094;headless5.5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 13:42:29;;;;
1095;headless5.5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 15:17:54;;;;
1096;headless5.5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 16:28:41;;;;
1097;headless5.5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 17:55:19;;;;
1098;headless5.5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 18:49:06;;;;
1099;headless5.5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 20:33:42;;;;
1100;headless5.5@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-09-01 21:44:58;;;;
1101;headless5.5@mail.com;103.80.236.175;West Jakarta;ID;-62.019.609.013.325.700;10.678.266.876.401.400;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/139.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;fa90afe04a16ecbf91ed025840254b88;2025-09-01 21:45:16;;"{""ip"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 50, ""weighted_score"": 30}, ""user_agent"": {""weight"": 0.8, ""raw_score"": 20, ""weighted_score"": 16}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 0.8, ""raw_score"": 90, ""weighted_score"": 72}}";Login considered green based on risk score of 20.940550133096718.;20.94
1102;headless6@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-27 08:42:11;;;;
1103;headless6@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-27 16:37:29;;;;
1104;headless6@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-28 09:11:44;;;;
1105;headless6@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-28 17:22:56;;;;
1106;headless6@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-29 08:55:33;;;;
1107;headless6@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-29 16:48:09;;;;
1108;headless6@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-30 09:07:27;;;;
1109;headless6@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-30 17:15:42;;;;
1110;headless6@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-31 08:29:18;;;;
1111;headless6@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-31 17:39:05;;;;
1112;headless6@mail.com;103.80.236.175;West Jakarta;ID;-6.202.231.710.141.780;10.678.269.570.192.900;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/139.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;fa90afe04a16ecbf91ed025840254b88;2025-09-01 21:58:28;;"{""ip"": {""weight"": 1.2, ""raw_score"": 0, ""weighted_score"": 0}, ""language"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""platform"": {""weight"": 0.7, ""raw_score"": 0, ""weighted_score"": 0}, ""timestamp"": {""weight"": 0.6, ""raw_score"": 50, ""weighted_score"": 30}, ""user_agent"": {""weight"": 0.8, ""raw_score"": 20, ""weighted_score"": 16}, ""geolocation"": {""weight"": 2, ""raw_score"": 0, ""weighted_score"": 0}, ""screen_ratio"": {""weight"": 0.5, ""raw_score"": 0, ""weighted_score"": 0}, ""location_mismatch"": {""weight"": 1, ""raw_score"": 0, ""weighted_score"": 0}, ""device_fingerprint"": {""weight"": 0.8, ""raw_score"": 90, ""weighted_score"": 72}}";Login considered green based on risk score of 20.940550133096718.;20.94
1113;headless7@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-24 09:17:22;;;;
1114;headless7@mail.com;103.80.236.175;West Jakarta;ID;-6.202.115.196.717.610;10.678.271.072.039.100;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";Win32;en-US;1536;864;1.25;1;d2f1e9a5b16d927f47a3cfbdc1f73908;2025-08-25 14:42:36;;;;
